,sentence,label,decap sentence,decap 4 sentence,predict_region,predict_label,predict_country,predict_city,region,country,city,Aleppo,Algiers,Alexandria,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddha,Jerusalem,Khartoum,Mosul,Modern Standard Arabic,Muscat,Rabat,Riyadh,Salt,Sana'a,Sfax,Tripoli,Tunis
10,"وتعهد ترامب بدعم منافسين لماكونيل في الانتخابات التمهيدية للحزب الجمهوري عندما يكون الأمر مواتيا، إضافة إلى دعم مرشحي الحزب ممن يعملون بأجندة ""أميركا أولا"" التي رفعها. وأضاف ماكونيل أن ""هؤلاء المجرمين كانوا يحملون راياته، يعلقون أعلامه ويصرخون بالولاء له""، واصفا تصرفات ترامب التي أدت إلى ذلك الاعتداء بأنها ""تقصير مشين في أداء الواجب"".",JAZ,وتعهد ترامب بدعم منافسين لماكونيل في الانتخابات التمهيديه للحزب الجمهوري عندما يكون الامر مواتيا اضافه الي دعم مرشحي الحزب ممن يعملون باجنده اميركا اولا التي رفعها واضاف ماكونيل ان هؤلاء المجرمين كانوا يحملون راياته يعلقون اعلامه ويصرخون بالولاء له واصفا تصرفات ترامب التي ادت الي ذلك الاعتداء بانها تقصير مشين في اداء الواجب,لماكونيل في الانتخابات التمهيديه للحزب الجمهوري عندما يكون الامر مواتيا اضافه الي دعم مرشحي الحزب ممن يعملون باجنده اميركا اولا التي رفعها واضاف ماكونيل ان هؤلاء المجرمين كانوا يحملون راياته يعلقون اعلامه ويصرخون بالولاء له واصفا تصرفات ترامب التي ادت الي ذلك الاعتداء بانها تقصير مشين في اداء الواجب,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.3444296025330496e-09,9.482475445065371e-08,4.203355372662645e-10,2.3918792504858034e-08,3.2753691369283243e-09,6.468466223601927e-07,2.8111671041452034e-07,2.537827018078721e-09,3.0042881313142434e-07,5.343776977899227e-08,3.683614694912153e-08,1.3976056917576474e-07,3.6906028595723336e-08,1.9510676520167587e-07,7.591389579635958e-09,2.299779745102013e-06,2.1227331650713283e-07,5.8016588324853896e-05,0.9999327439786063,1.3088855652291115e-09,3.4640395541644073e-06,1.7215247016469397e-07,9.471357011860907e-07,5.4887541114782564e-08,2.505159232709587e-07,1.098760829394485e-08
11,ورغم ذلك فإن ماكونيل قال إنه صوت لتبرئة ترامب من تهمة التحريض على التمرد، لأنه من غير الدستوري برأيه أن يحاكم رئيس في مجلس الشيوخ بعد تركه منصبه. ويعكس هذا الطلاق العلني بين الرجلين الانقسامات العميقة التي يتخبط فيها الحزب الجمهوري حاليا.,JAZ,ورغم ذلك فان ماكونيل قال انه صوت لتبرئه ترامب من تهمه التحريض علي التمرد لانه من غير الدستوري برايه ان يحاكم رئيس في مجلس الشيوخ بعد تركه منصبه ويعكس هذا الطلاق العلني بين الرجلين الانقسامات العميقه التي يتخبط فيها الحزب الجمهوري حاليا,قال انه صوت لتبرئه ترامب من تهمه التحريض علي التمرد لانه من غير الدستوري برايه ان يحاكم رئيس في مجلس الشيوخ بعد تركه منصبه ويعكس هذا الطلاق العلني بين الرجلين الانقسامات العميقه التي يتخبط فيها الحزب الجمهوري حاليا,Maghreb,TRI,Libya,Tripoli,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,1.4517151145264314e-08,1.4404615458834469e-07,7.850552559354523e-09,3.594078473366354e-07,1.5982744461509814e-07,1.183777903093512e-06,3.5490723347484166e-07,5.9153201754137e-09,8.682513894232907e-06,1.1157085030919736e-06,8.570030558412569e-08,1.5141202611313275e-06,1.1006276554874947e-08,4.872157152568814e-06,1.7519662751726277e-07,2.00302174018888e-06,9.18245140209696e-07,4.5040791003385295e-07,1.610642807788869e-05,2.5242706936493236e-09,0.00027974986714589706,3.1524943217767196e-07,0.0025201249373344864,1.760219419999059e-07,0.9971614482367023,1.840767646983688e-08
12,"وأكد تومسون في شكواه -التي قدمها لمحكمة فدرالية في واشنطن- أن الهجوم على الكابيتول -الذي أدى إلى مقتل 5 أشخاص- نشأ من ""مشروع مشترك كان المتهمون يواصلون (العمل عليه) منذ الانتخابات"" الرئاسية التي أجريت في 3 نوفمبر/تشرين الثاني 2020.",JAZ,واكد تومسون في شكواه التي قدمها لمحكمه فدراليه في واشنطن ان الهجوم علي الكابيتول الذي ادي الي مقتل 5 اشخاص نشا من مشروع مشترك كان المتهمون يواصلون العمل عليه منذ الانتخابات الرئاسيه التي اجريت في 3 نوفمبرتشرين الثاني 2020,التي قدمها لمحكمه فدراليه في واشنطن ان الهجوم علي الكابيتول الذي ادي الي مقتل 5 اشخاص نشا من مشروع مشترك كان المتهمون يواصلون العمل عليه منذ الانتخابات الرئاسيه التي اجريت في 3 نوفمبرتشرين الثاني 2020,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.117676822162768e-08,1.3661157825587531e-06,2.799610591905979e-09,1.9504735014708742e-07,6.63989457184794e-08,2.032525692920092e-06,8.899791396578332e-07,1.0022961630158116e-08,9.335695119344072e-06,4.788187065012938e-07,7.29104706708917e-08,4.31733237234873e-06,1.48076035253261e-07,4.858824878046619e-06,1.346884649713181e-07,2.6823131184894687e-05,3.0883398671668305e-07,0.06812963098438769,0.9316533944220192,1.2338814635137239e-08,6.671065895824697e-05,1.7723854743860903e-06,2.443799846580668e-05,7.662788422142695e-07,7.214050470438489e-05,6.205086322063956e-08
13,"وتعرض الرئيس الصيني شي جين بينغ لانتقادات عالمية لاحتجازه أقلية الإيغور في معسكرات اعتقال، بالإضافة إلى انتهاكات أخرى لحقوق الإنسان. وقال بايدن بعد إلحاح عليه بشأن القضية خلال اللقاء ""حسنا، ستكون هناك تداعيات على الصين وهو يعلم ذلك""، في إشارة إلى الرئيس الصيني.",JAZ,وتعرض الرئيس الصيني شي جين بينغ لانتقادات عالميه لاحتجازه اقليه الايغور في معسكرات اعتقال بالاضافه الي انتهاكات اخري لحقوق الانسان وقال بايدن بعد الحاح عليه بشان القضيه خلال اللقاء حسنا ستكون هناك تداعيات علي الصين وهو يعلم ذلك في اشاره الي الرئيس الصيني,جين بينغ لانتقادات عالميه لاحتجازه اقليه الايغور في معسكرات اعتقال بالاضافه الي انتهاكات اخري لحقوق الانسان وقال بايدن بعد الحاح عليه بشان القضيه خلال اللقاء حسنا ستكون هناك تداعيات علي الصين وهو يعلم ذلك في اشاره الي الرئيس الصيني,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,1.2888315832129458e-05,6.326138152762587e-05,8.552030827177471e-07,6.706499266201123e-05,2.879032259121699e-05,0.002584999653004915,0.0014802350124057276,1.783954353775858e-06,0.002171310065280061,6.265041267363518e-05,4.5067728045236376e-05,0.00017627432868857674,9.048401205097904e-06,0.0005855169538487345,0.0001638170218461173,0.0029645814347840954,0.346007045246991,0.00383768853824696,0.5679614794948689,1.276308083685547e-06,0.0094120834708952,0.0007428010603515562,0.00418346896318389,0.0004131408019459546,0.057014491712861805,8.379220739531704e-06
14,"وعبر بايدن أيضا عن قلقه بشأن الممارسات التجارية ""القسرية وغير العادلة"" التي تقوم بها بكين، وبشأن قضايا حقوقية مثل حملتها في هونغ كونغ واعتقالات شينجيانغ وغيرها من الإجراءات في آسيا، بما في ذلك تجاه تايوان التي تقول الصين إنها جزء من أراضيها.",JAZ,وعبر بايدن ايضا عن قلقه بشان الممارسات التجاريه القسريه وغير العادله التي تقوم بها بكين وبشان قضايا حقوقيه مثل حملتها في هونغ كونغ واعتقالات شينجيانغ وغيرها من الاجراءات في اسيا بما في ذلك تجاه تايوان التي تقول الصين انها جزء من اراضيها,قلقه بشان الممارسات التجاريه القسريه وغير العادله التي تقوم بها بكين وبشان قضايا حقوقيه مثل حملتها في هونغ كونغ واعتقالات شينجيانغ وغيرها من الاجراءات في اسيا بما في ذلك تجاه تايوان التي تقول الصين انها جزء من اراضيها,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,2.2634930455431065e-08,3.300380811514185e-07,2.5820376937853445e-09,5.884003363992876e-08,1.7285587267773413e-08,4.840172606455784e-07,1.8567773839692227e-07,4.708820441173875e-09,6.805344982139801e-07,1.3429772761802943e-07,2.2989273854536405e-07,4.970423271784815e-07,1.0817975450306241e-07,1.7301611462785987e-06,3.84693048933346e-08,6.956892323960553e-06,1.1427907198268882e-06,0.25301490704047946,0.7469285788331012,9.210842019873386e-09,3.4651860808101236e-05,2.3412822185727585e-07,8.460354366451991e-06,3.973594903476616e-08,4.818566426546594e-07,1.2934558555766677e-08
15,ويحتدم الخلاف بين البلدين بشأن عدة قضايا، مثل التكنولوجيا وحقوق الإنسان والأنشطة العسكرية الصينية في منطقة بحر جنوب الصين المتنازع عليها، حيث يتبادل البلدان الاتهامات بتعمد انتهاج سلوك استفزازي.,JAZ,ويحتدم الخلاف بين البلدين بشان عده قضايا مثل التكنولوجيا وحقوق الانسان والانشطه العسكريه الصينيه في منطقه بحر جنوب الصين المتنازع عليها حيث يتبادل البلدان الاتهامات بتعمد انتهاج سلوك استفزازي,بشان عده قضايا مثل التكنولوجيا وحقوق الانسان والانشطه العسكريه الصينيه في منطقه بحر جنوب الصين المتنازع عليها حيث يتبادل البلدان الاتهامات بتعمد انتهاج سلوك استفزازي,Gulf,BAG,Iraq,Baghdad,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,0.00018251799029283752,5.714120225818867e-05,4.435027368116439e-05,0.0013123289200066793,0.001458434712475274,0.40430100464266366,0.02498482116225099,5.9004470536755345e-05,0.006980010454759573,0.007455761419070761,0.004014909349043716,0.06395997324936413,1.1644866729771286e-05,0.02225765940476798,0.002845909497616568,0.002018854563541814,0.0012541719541490357,1.237117989773354e-05,0.034809389620026734,1.0037426384049018e-06,0.33043347204768725,0.006049976600857408,0.07400925495807714,0.0002354204979577444,0.01123204482412921,1.856839551940368e-05
16,"فقد أراد حزب ""الجمهوريون"" اليميني حظر الحجاب في الجامعات، وقال دايمان أباد زعيم الكتلة البرلمانية للحزب التي صوتت بشبه إجماع ضد المشروع إن النص ""فاتر ومائع""، ولا يتطرق إلى مواضيع مثل ""تدفق المهاجرين والتطرف في الجامعات والمدارس والسجون والرياضة"".",JAZ,فقد اراد حزب الجمهوريون اليميني حظر الحجاب في الجامعات وقال دايمان اباد زعيم الكتله البرلمانيه للحزب التي صوتت بشبه اجماع ضد المشروع ان النص فاتر ومائع ولا يتطرق الي مواضيع مثل تدفق المهاجرين والتطرف في الجامعات والمدارس والسجون والرياضه,اليميني حظر الحجاب في الجامعات وقال دايمان اباد زعيم الكتله البرلمانيه للحزب التي صوتت بشبه اجماع ضد المشروع ان النص فاتر ومائع ولا يتطرق الي مواضيع مثل تدفق المهاجرين والتطرف في الجامعات والمدارس والسجون والرياضه,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,6.916109552156613e-06,3.803982147945544e-05,4.7641617111043034e-07,4.147899194925406e-05,1.4247109162874472e-05,9.850021572938155e-05,9.780697536099658e-05,1.718080788756195e-06,0.0013696815516825959,5.377430542181511e-05,2.9973772078701396e-05,0.012113360170911237,5.242173875751289e-06,0.0010720351273486807,5.5656119502868386e-05,0.00038550438759743814,1.4511875850560454e-05,2.570533524616426e-05,0.9473660253827196,2.6082979629242467e-07,0.035893632035526764,0.0001585904450199595,0.0006104985735769325,0.00011024461574446123,0.0004318527965795258,4.266781326493834e-06
17,"ويجرم النص النزعات ""الانعزالية""، ويفرض رقابة صارمة على أنشطة الجمعيات الدينية والثقافية، كما يشدد على مبدأ ""الحياد الديني"" لموظفي القطاع العام. ومن المقرر أن يحال القانون إلى النقاش في مجلس الشيوخ في أبريل/نيسان المقبل.",JAZ,ويجرم النص النزعات الانعزاليه ويفرض رقابه صارمه علي انشطه الجمعيات الدينيه والثقافيه كما يشدد علي مبدا الحياد الديني لموظفي القطاع العام ومن المقرر ان يحال القانون الي النقاش في مجلس الشيوخ في ابريلنيسان المقبل,ويفرض رقابه صارمه علي انشطه الجمعيات الدينيه والثقافيه كما يشدد علي مبدا الحياد الديني لموظفي القطاع العام ومن المقرر ان يحال القانون الي النقاش في مجلس الشيوخ في ابريلنيسان المقبل,Maghreb,TRI,Libya,Tripoli,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,1.5824616727766643e-08,2.2451013476959047e-07,4.6043391417604327e-10,1.2424344631042165e-07,1.6043394205604106e-08,2.697510241343013e-07,4.5256770814060544e-07,3.2647752771046053e-09,8.977482321716963e-06,6.012315684994407e-08,4.294416975334066e-08,5.936798524494302e-07,4.542152970036612e-08,8.466506913993754e-07,3.023934693859075e-07,1.7935440665468282e-06,2.2151323575534567e-07,1.9581109997040798e-07,7.383602852407319e-06,7.247505656614248e-09,1.5639059325536179e-06,3.4740927411111645e-07,2.386453719005754e-06,3.371345054729809e-07,0.9999737567860983,3.1230985444535367e-08
18,وتابعت أنه بمجرد أن تصبح واشنطن وطهران طرفين في الاتفاق مرة أخرى فسيكون فريق بايدن في وضع يسمح له بالنهوض ببنود أخرى من جدول الأعمال مع طهران، وتحديدا الإجراءات التي يتخذانها في اليمن وأماكن أخرى في المنطقة التي تثير القلق في دول مثل المملكة العربية السعودية.,JAZ,وتابعت انه بمجرد ان تصبح واشنطن وطهران طرفين في الاتفاق مره اخري فسيكون فريق بايدن في وضع يسمح له بالنهوض ببنود اخري من جدول الاعمال مع طهران وتحديدا الاجراءات التي يتخذانها في اليمن واماكن اخري في المنطقه التي تثير القلق في دول مثل المملكه العربيه السعوديه,تصبح واشنطن وطهران طرفين في الاتفاق مره اخري فسيكون فريق بايدن في وضع يسمح له بالنهوض ببنود اخري من جدول الاعمال مع طهران وتحديدا الاجراءات التي يتخذانها في اليمن واماكن اخري في المنطقه التي تثير القلق في دول مثل المملكه العربيه السعوديه,Modern Standard Arabic,MSA,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,2.7166600097596997e-09,6.042211261439678e-08,6.848738293216743e-10,1.586949581170677e-08,1.5516604128529546e-08,4.3718023779787483e-08,1.3780705051472733e-08,1.016640734855876e-09,2.0389533053903834e-07,1.1708792325547579e-07,1.5353045951794038e-08,2.877535831762189e-07,7.118193943773156e-09,4.227896212043725e-07,1.0571116976446158e-08,4.088653256568027e-06,4.990500119511164e-08,0.9989531053547098,0.001013641924440275,7.662116199889417e-10,2.609559294022482e-05,6.171552209415364e-08,1.635382074708362e-06,6.143420536186396e-09,9.44760758897644e-08,1.7924160182393748e-09
19,"واعتبر الموقع أنه من المفارقة أن عبادي ذكر سببا آخر مفاجئا وهو أن الخليج سيصبح -وفقا لتوقعاته- ""ملاذا آمنا"" لليهود الفارين من معاداة السامية المتزايدة في الغرب، وذلك بالنظر للحوادث المتعلقة بمعاداة السامية في أوروبا والولايات المتحدة والتي قال إن أعدادها في تزايد.",JAZ,واعتبر الموقع انه من المفارقه ان عبادي ذكر سببا اخر مفاجئا وهو ان الخليج سيصبح وفقا لتوقعاته ملاذا امنا لليهود الفارين من معاداه الساميه المتزايده في الغرب وذلك بالنظر للحوادث المتعلقه بمعاداه الساميه في اوروبا والولايات المتحده والتي قال ان اعدادها في تزايد,المفارقه ان عبادي ذكر سببا اخر مفاجئا وهو ان الخليج سيصبح وفقا لتوقعاته ملاذا امنا لليهود الفارين من معاداه الساميه المتزايده في الغرب وذلك بالنظر للحوادث المتعلقه بمعاداه الساميه في اوروبا والولايات المتحده والتي قال ان اعدادها في تزايد,Gulf of Aden,SAN,Yemen,Sana'a,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,4.904861712126929e-06,8.766209643151568e-06,3.5919352478608188e-06,6.456911350501468e-05,0.0003390842258759542,7.23048695898894e-05,4.439079886386203e-05,2.8207261220792273e-06,0.341912472170085,0.0018689051541510091,1.8296928219866345e-05,0.012164841633259378,3.900888567664344e-06,0.002556746559546346,4.0537844544090344e-05,0.0025545299223352644,0.0001362054834987446,1.9271068755609027e-05,0.07075965039306283,3.9743712379670287e-07,0.024252575043850894,0.0002196783592761634,0.5366773710319837,1.4904820870074864e-05,0.0062566462782753665,2.636242034165932e-06
20,"وقال نونو لهيئة البث ""الهدف هو توحيد موارد المجتمعات، مثل طعام الكوشر الحلال (وفق الشريعة اليهودية) وكذلك المساعدات الدينية، والدفن وغيرها من الأمور"". وكانت الإمارات والبحرين قد وقعتا العام الماضي اتفاقيتين من أجل تطبيع العلاقات مع إسرائيل.",JAZ,وقال نونو لهيئه البث الهدف هو توحيد موارد المجتمعات مثل طعام الكوشر الحلال وفق الشريعه اليهوديه وكذلك المساعدات الدينيه والدفن وغيرها من الامور وكانت الامارات والبحرين قد وقعتا العام الماضي اتفاقيتين من اجل تطبيع العلاقات مع اسرائيل,الهدف هو توحيد موارد المجتمعات مثل طعام الكوشر الحلال وفق الشريعه اليهوديه وكذلك المساعدات الدينيه والدفن وغيرها من الامور وكانت الامارات والبحرين قد وقعتا العام الماضي اتفاقيتين من اجل تطبيع العلاقات مع اسرائيل,Modern Standard Arabic,MSA,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,2.910903893945622e-06,9.16079590860592e-06,2.5328986073968183e-07,5.5521615062669084e-06,7.730765149107926e-07,3.513761870064668e-05,1.8075870067039685e-05,1.9133507452057937e-07,3.2749926606689545e-05,1.99641914228304e-06,4.08407218555982e-06,3.984962847848864e-05,1.0870431517068505e-06,0.0001174371378466375,1.2261924384134755e-05,0.00023470201454835448,6.122330099750943e-05,0.9709133699069245,0.0192356900400621,1.146698449830485e-07,0.008993007012793243,2.994124123808244e-05,0.00024082969135300828,2.8548541861113146e-07,9.160382993416504e-06,1.550505042164613e-07
21,جاء ذلك في أول اجتماع لمجلس الوزراء في العام الجاري. وكان الجانبان قد وقعا في البيت الأبيض منتصف سبتمبر/أيلول الماضي اتفاقية لتطبيع العلاقات، برعاية الرئيس الأميركي السابق دونالد ترامب.,JAZ,جاء ذلك في اول اجتماع لمجلس الوزراء في العام الجاري وكان الجانبان قد وقعا في البيت الابيض منتصف سبتمبرايلول الماضي اتفاقيه لتطبيع العلاقات برعايه الرئيس الاميركي السابق دونالد ترامب,اجتماع لمجلس الوزراء في العام الجاري وكان الجانبان قد وقعا في البيت الابيض منتصف سبتمبرايلول الماضي اتفاقيه لتطبيع العلاقات برعايه الرئيس الاميركي السابق دونالد ترامب,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.156586513351126e-05,8.033280730724043e-05,1.0318492230892343e-05,0.00023164557485585877,0.0006084883509217974,5.0366858773355364e-05,0.00011612329140255553,1.141766260660837e-05,0.0005145168998322515,0.002628795311606897,0.00010415783323024622,0.004557069828660894,5.016683442158517e-06,0.007417932344876423,0.00025747842744662964,0.008019362438354502,1.8993671993625902e-05,0.00013835425979797164,0.8940845749276943,9.64525274095356e-07,0.07862465540357538,0.0006609957238914769,0.0013798597829639953,6.755042170087999e-05,0.0003668859586072554,1.2576653819123568e-05
22,وقال مستشار الأمن القومي الأميركي جيك سوليفان -في بيان صدر اليوم الأحد- إنه أخبر نظيره الإسرائيلي مائير بن شبات في اتصال هاتفي جرى أمس، أن إدارة الرئيس جو بايدن ستعمل عن كثب مع إسرائيل بشأن الأمن وتطبيع العلاقات في الشرق الأوسط.,JAZ,وقال مستشار الامن القومي الاميركي جيك سوليفان في بيان صدر اليوم الاحد انه اخبر نظيره الاسرائيلي مائير بن شبات في اتصال هاتفي جري امس ان اداره الرئيس جو بايدن ستعمل عن كثب مع اسرائيل بشان الامن وتطبيع العلاقات في الشرق الاوسط,الاميركي جيك سوليفان في بيان صدر اليوم الاحد انه اخبر نظيره الاسرائيلي مائير بن شبات في اتصال هاتفي جري امس ان اداره الرئيس جو بايدن ستعمل عن كثب مع اسرائيل بشان الامن وتطبيع العلاقات في الشرق الاوسط,Gulf of Aden,SAN,Yemen,Sana'a,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.984428191649172e-06,4.802744014448464e-06,1.9961007701378082e-07,3.372667829470879e-05,9.238176564282372e-06,5.8587595980371255e-05,6.242408086307388e-05,3.866027909172636e-06,0.0008404300080923495,4.09920871074826e-05,3.147238583147698e-05,0.01235001447119725,9.974922175720194e-07,0.0026691533645679167,9.474424386550372e-05,0.00015076744425663335,0.0001093334667875878,3.702516092340195e-06,0.0014955721831420717,1.6949745206553375e-07,0.41373304927145077,0.0003652166689535832,0.5676843999207094,4.406529486660695e-06,0.0002478682013834999,8.809055109048828e-07
